id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0GRHASQKB,荷塘月色,微山湖风景名胜区,山东省,370000,济宁市,537,微山县,370826,15063736555,风景名胜;风景名胜相关;旅游景点,[],2022-08-29T08:42:12,117.079331,34.717029,117.07343683108864,34.71783130998676,风景名胜,风景名胜相关,旅游景点
B0FFILLV4S,孔府-内宅门,鼓楼北街与东门大街交叉路口往西约150米(孔府),山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-08-23T18:27:30,116.991562,35.59695,116.98587244506876,35.59710601334677,风景名胜,风景名胜相关,旅游景点
B0IDRCPE2A,南阳古镇荷合里,南阳镇,山东省,370000,济宁市,537,微山县,370826,18954060777,风景名胜;风景名胜相关;旅游景点,[],2022-08-19T02:40:43,116.664657,35.085673,116.6592855434448,35.08637024470799,风景名胜,风景名胜相关,旅游景点
B0IAGD6AJS,高翔通用航空直升机着陆基地,104省道不远处(王因镇派出所斜对过),山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;风景名胜相关;旅游景点,[],2022-08-02T10:23:46,116.778475,35.460629,116.77290474847516,35.460869932520566,风景名胜,风景名胜相关,旅游景点
B0IR273Q7V,微山湖旅游区-微山湖国家生态环境公园景区,微山湖大道与泰康街交口东南120米,山东省,370000,济宁市,537,微山县,370826,[],风景名胜;公园广场;公园,[],2022-08-01T20:35:08,117.143544,34.767806,117.13764813549987,34.768589028786714,风景名胜,公园广场,公园
B0FFHKQ1O8,孔庙-神庖(暂停开放),半壁街与天官第街交叉路口往东南约150米(孔庙),山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/48379fe9-d1a2-4f79-a9f4-1b3c37f309b7.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/50e840a7-ea7e-4d26-b879-1651f1dade08.jpg'}]",2022-07-26T16:23:56,116.990761,35.597434,116.98507479736432,35.59759214074914,风景名胜,风景名胜相关,旅游景点
B02190YH6R,鲁国盛世,南马道西街与鼓楼南街交叉口南30米,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': '鲁国盛世', 'url': 'http://store.is.autonavi.com/showpic/71a7f379d2919aecf7e9237973843c85'}, {'provider': [], 'title': '鲁国盛世', 'url': 'http://store.is.autonavi.com/showpic/95a0c1e2cf744753e09352c71fd09e94'}]",2022-07-26T02:26:03,116.992593,35.591167,116.98689966974445,35.59132328560246,风景名胜,风景名胜相关,旅游景点
B0FFJ55862,汉画像石展室(暂停开放),南马道西街17号附近孔庙内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-23T14:38:43,116.990743,35.597852,116.98505682946218,35.59800995255036,风景名胜,风景名胜相关,旅游景点
B0FFJ0GAHJ,赐藏书楼,亚圣府街44号孟府内,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-20T09:12:04,116.973616,35.389649,116.96802212132728,35.39000564637131,风景名胜,风景名胜相关,旅游景点
B0IA7A7SKA,邾国古城,峄山镇纪王城村,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-19T02:54:02,117.022864,35.308709,117.0170731970046,35.308992826129405,风景名胜,风景名胜相关,旅游景点
B0FFMC2AR1,孟子像,尼山镇异教路9号尼山圣境景区,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-18T14:57:09,117.212073,35.494641,117.20620925856986,35.49480771585488,风景名胜,风景名胜相关,旅游景点
B0FFL15327,尼山圣境1期,尼山镇圣像路9号,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-18T14:25:07,117.21214,35.49508,117.20627628589976,35.495246488090096,风景名胜,风景名胜相关,旅游景点
B0FFMDS2MK,望山亭,尼山镇黄土村尼山圣境内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-18T13:51:27,117.211138,35.495025,117.20527315772246,35.49519022491471,风景名胜,风景名胜相关,旅游景点
B0FFL98OQ8,金声玉振广场,尼山镇黄土村尼山圣境内,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;城市广场,[],2022-07-18T12:29:40,117.211879,35.492653,117.20601525613851,35.492820890586,风景名胜,公园广场,城市广场
B0GKG9CNLY,杏林,天命大道尼山圣境,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-18T11:50:04,117.212231,35.494241,117.20636747802084,35.49440820533469,风景名胜,风景名胜相关,旅游景点
B0IRZR57BH,梁山攻城战,[],山东省,370000,济宁市,537,梁山县,370832,[],风景名胜;风景名胜;风景名胜,[],2022-07-14T10:55:54,116.050423,35.894145,116.04461196319076,35.894035796319564,风景名胜,风景名胜,风景名胜
B0FFFE9JVU,曲阜汉画馆,南马道西街与半壁街交叉口西140米,山东省,370000,济宁市,537,曲阜市,370881,0537-4711588,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/4d0c0a0c-145f-476a-88ec-0dd25a1c92ba.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/0b0c8db336db237151e646a8539fa7db'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6654d2aee2b7c1aad01263cd7ca1a049'}]",2022-07-14T07:25:19,116.987513,35.592134,116.98184109249864,35.59230494230648,风景名胜,风景名胜相关,旅游景点
B0FFHUKGBH,曲阜海棠小镇,陵城镇政府对面,山东省,370000,济宁市,537,曲阜市,370881,0537-4659996,风景名胜;风景名胜;风景名胜|商务住宅;商务住宅相关;商务住宅相关,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/77c592a37aed21e7d31f9db4f7b430ad'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d45530021060e34b9354989e823a2d5'}]",2022-07-13T16:25:22,116.940013,35.533606,116.934516509798,35.53392992483884,风景名胜,风景名胜,风景名胜
B0G3JS3MH8,集贤厅,尼山圣境大学堂负1层,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-06T14:16:53,117.213902,35.493549,117.20804036542935,35.49371880699056,风景名胜,风景名胜相关,旅游景点
B0FFI7HU9V,孝贤阁,孝贤广场东侧约70米,山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/b418e3d6-50ae-4a24-ab4a-db39ab4ef9bf.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/fc06eb1c-681b-4c40-9332-e054b13a82ed.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/df0bed30-b068-4231-801e-ec82e7b0c4b3.jpg'}]",2022-07-02T02:33:43,116.654199,35.005294,116.64886242002888,35.00610023382324,风景名胜,风景名胜相关,旅游景点
B0FFKE04IL,鱼台县妙音寺,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T02:32:18,116.72834,34.947241,116.72283757441186,34.94799252155791,风景名胜,风景名胜,寺庙道观
B0FFL7M0I0,嘉祥全民知性健身广场,嘉祥商业街呈祥大道(嘉祥体育馆),山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;公园广场;城市广场,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/0419f894af195c693c0658846b923da9'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0FFL7M0I0/comment/content_media_external_images_media_2109.jpg'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0FFL7M0I0/comment/content_media_external_images_media_2108.jpg'}]",2022-07-02T02:31:55,116.384946,35.404233,116.37923056821192,35.404332367909454,风景名胜,公园广场,城市广场
B02190BA5Q,万紫千红生态保健旅游度假区,泗张镇,山东省,370000,济宁市,537,泗水县,370831,0537-5091888;0537-3146001,体育休闲服务;度假疗养场所;度假村|风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7fe16ed4011a238b81ab424433810771'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/1c62f380333566f75893406143179fd0'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/342be2d71c3ec44deef213093c141d98'}]",2022-07-02T02:29:01,117.410937,35.49403,117.40480947574196,35.494036191109515,风景名胜,风景名胜相关,旅游景点
B0FFI6MEML,前集广场,前集村,山东省,370000,济宁市,537,梁山县,370832,[],风景名胜;公园广场;城市广场,[],2022-07-02T02:28:02,116.105494,35.773207,116.09965975179176,35.77308720825102,风景名胜,公园广场,城市广场
B0GDJM5DJ2,府后公园,建设中路济宁市兖州区人民政府北侧约120米,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;公园广场;公园,[],2022-07-02T02:24:06,116.783769,35.554742,116.77819356025348,35.55492301738222,风景名胜,公园广场,公园
B0FFG4FFXE,宫家村文化广场,书院街道,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;城市广场,[],2022-07-02T02:22:15,117.021482,35.628279,117.01566253045588,35.62832798110116,风景名胜,公园广场,城市广场
B0FFLBCFUM,华胥公园,中兴路与泉丰路交叉口东240米,山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;公园广场;公园,[],2022-07-02T02:14:27,117.266053,35.642915,117.26017467856784,35.643010255033374,风景名胜,公园广场,公园
B0FFLHUY9O,邹鲁苑,钢山街道昌平山路(昌平花园南侧约50米),山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;公园,[],2022-07-02T02:13:13,116.950031,35.409914,116.94451863369696,35.410311243075355,风景名胜,公园广场,公园
B0HBMAMB3T,卧龙山街道振兴文化广场,卧龙山街道振兴村党群服务中心,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;公园广场;城市广场,[],2022-07-02T02:12:10,116.29555,35.428235,116.28999262851455,35.42845851536625,风景名胜,公园广场,城市广场
B02190BD4I,兖州兴隆文化园(暂停开放),酒仙桥北路10号,山东省,370000,济宁市,537,兖州区,370812,0537-3428968;0537-3879203;18266860018,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/cebe244fac82e49de09a5f2493570e93'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f919b8f5216dae50abdad08d9464f3be'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/36f61f8d4d0c3dd235dd81fa83f59361'}]",2022-07-02T02:04:44,116.835878,35.561696,116.8303830495296,35.56195967062144,风景名胜,风景名胜,国家级景点
B02190AHHD,孟庙孟府,近圣路亚圣街1498号,山东省,370000,济宁市,537,邹城市,370883,0537-5252098;0537-5221377,风景名胜;风景名胜;世界遗产,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e934f72891cbc19d09e160d1a4ef7d2c'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f6989ff03ceac33c87cfd6060f3d62d3'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/ae72f0aed3d6ca68e2be2fda927fe92d'}]",2022-07-02T02:04:29,116.973687,35.389335,116.96809287503882,35.389691717785375,风景名胜,风景名胜,世界遗产
B0FFG1P80W,梁山抗日纪念馆,水泊街道独山村,山东省,370000,济宁市,537,梁山县,370832,[],风景名胜;风景名胜;纪念馆,"[{'provider': [], 'title': '梁山抗日纪念馆', 'url': 'http://store.is.autonavi.com/showpic/f9abff6779bc8da79412f29a62c3b107'}, {'provider': [], 'title': '梁山抗日纪念馆', 'url': 'http://store.is.autonavi.com/showpic/c98511ee91c63ccc2aee7e47d711563f'}]",2022-07-02T02:04:24,116.093566,35.775541,116.0877255969307,35.77541975830603,风景名胜,风景名胜,纪念馆
B0FFHD7N54,峄山-兴国寺,[],山东省,370000,济宁市,537,邹城市,370883,0537-5270513,风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/123dd27354ba6d3d47f46f38813d983e'}]",2022-07-02T02:04:22,117.028741,35.318928,117.0229259651778,35.31918599107198,风景名胜,风景名胜,寺庙道观
B0GKR7CKHU,大禹公园,金口坝对过,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/43661435-82f7-4a84-a9ec-e259cca3fde8.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/3c352ea0-99ad-468e-ae65-8f1c56e1ca5c.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/9456a4f3-eefa-484c-8b94-9442d62b6ebb.jpg'}]",2022-07-02T02:04:16,116.852476,35.550273,116.84700964921662,35.55057327782903,风景名胜,公园广场,公园
B0FFKG2X7L,胡氏支祠,[],山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T02:04:12,116.260283,35.509728,116.25475153954312,35.50992594360147,风景名胜,风景名胜,寺庙道观
B0FFKUAHBD,民祥广场,呈祥大道与机场路和平路东280米,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;公园广场;城市广场,[],2022-07-02T02:01:21,116.385445,35.407297,116.37972885945572,35.40739346749599,风景名胜,公园广场,城市广场
B0FFKP0UAB,微山湖旅游区亲水湾,微山湖风景名胜区,山东省,370000,济宁市,537,微山县,370826,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-02T02:00:08,117.148975,34.766578,117.1430871841369,34.76737108903366,风景名胜,风景名胜相关,旅游景点
B0HGTCAC2J,月园,滨湖路,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/2841e51c65628b0772a2f45a2ad72d31'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7fb7c3c62d8bc9b415e2f5d39223e8ee'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/c30ae564-be43-42b3-a72a-bd5f9dcb6abb.jpg'}]",2022-07-02T01:59:05,116.560642,35.373027,116.5553262150232,35.37348251237055,风景名胜,公园广场,公园
B02190A3JB,曲阜明故城(三孔)旅游区,静轩中路北,山东省,370000,济宁市,537,曲阜市,370881,0537-4414002;0537-4486500,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b141bbb517fa555a6055bbc8e1ee13af'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a47368e33d8a43c561042b6b96298c92'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/bc0c1e45e85654f0e9ebbd16424b5171'}]",2022-07-02T01:58:17,116.992007,35.596283,116.98631562251737,35.59643806094778,风景名胜,风景名胜,国家级景点
B0FFJ7MF97,般诺禅寺,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T01:56:47,116.782791,34.968513,116.77727504874052,34.969250707991776,风景名胜,风景名胜,寺庙道观
B0FFJH9DNI,鲁南人民抗日游击总队纪念馆,兴港路,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜;纪念馆,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/c3cb956c-821c-4f32-8459-2ff555874c4e.jpg'}]",2022-07-02T01:52:11,116.824632,35.301662,116.81914371628685,35.30211116978649,风景名胜,风景名胜,纪念馆
B02190ARNH,汶上宝相寺景区,宝相寺路,山东省,370000,济宁市,537,汶上县,370830,0537-7234103;0537-7210111,风景名胜;风景名胜;国家级景点,"[{'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B02190ARNH/headerImg/content_media_external_images_media_21147_1653300392227_f3a0fea8.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/eb1a33c7-2f99-4b44-9c5f-c8c1255ed24e.jpg'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B02190ARNH/headerImg/content_media_external_images_media_21145_1653300392226_e9ba0632.jpg'}]",2022-07-02T01:51:21,116.488309,35.730473,116.48273524309884,35.73051159613896,风景名胜,风景名胜,国家级景点
B0FFF35QYL,曲阜三孔景区,神道路,山东省,370000,济宁市,537,曲阜市,370881,0537-4712172;0537-4486500,风景名胜;风景名胜;国家级景点|风景名胜;风景名胜;世界遗产,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/78421812251e313f7000bc784b73ff12'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/bdb5a888acdda7ccb9e9a4c2b8b98432'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/16cfe4974eed99983af30dfb02984e82'}]",2022-07-02T01:48:40,116.994196,35.608196,116.9884940217636,35.60833761846326,风景名胜,风景名胜,国家级景点
B0FFMEKKWT,曹氏家祠,曹垓村内东南部,山东省,370000,济宁市,537,嘉祥县,370829,15315185666,风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/f104bf08-94dd-4e2a-938d-019d2d7dfde9.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f5f9304f8c91107e7feb6edfbc3981c7'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/290b1ebbe80220ffa59f131941f00c18'}]",2022-07-02T01:48:12,116.223039,35.547768,116.2174792711283,35.5479297088361,风景名胜,风景名胜相关,旅游景点
B02190BEFG,杨家河公园,338省道,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;公园广场;公园,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/316c2745f45867f997001b9229e08f4e'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a4b4af59-e29f-4d12-b9df-3db67e32c6a4.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/9ea3f19d-b271-4753-a839-c5b460d14b3b.jpg'}]",2022-07-02T01:47:11,116.645309,35.439619,116.63995017433798,35.440005874309186,风景名胜,公园广场,公园
B0FFIWOY0Y,嘉祥岳飞纪念馆旅游景区,孟姑集镇岳楼村,山东省,370000,济宁市,537,嘉祥县,370829,13954707616,风景名胜;风景名胜;纪念馆,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e5073b2c543b94d847cdaf107c815c0a'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f675f7ad059f8a4ebb86552e53eb5ea1'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9abeb1e959c3500b8ce2c0033136ba33'}]",2022-07-02T01:46:52,116.227433,35.478258,116.22188659949792,35.478471572957645,风景名胜,风景名胜,纪念馆
B0FFHHGE76,芦斗寺,吴村镇王林村,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/64a2c2c7-12d8-4fbf-9e80-59a60fe84fb4.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/8c578f06-9bde-40ec-a2d2-138fd9b49e0e.jpg'}]",2022-07-02T01:43:25,117.017924,35.7926,117.01210134549372,35.79258622105232,风景名胜,风景名胜,寺庙道观
B0FFK3UB0V,甄华村文体广场,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;公园广场;城市广场,[],2022-07-02T01:39:45,116.645813,34.964606,116.6405005887244,34.96547225506606,风景名胜,公园广场,城市广场
B0FFK5R7VU,关帝庙,凯盛大道与文化路交叉口东60米,山东省,370000,济宁市,537,金乡县,370828,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T01:39:26,116.32581,35.048953,116.32023259146838,35.049499570468015,风景名胜,风景名胜,寺庙道观
B0FFK7XF8Z,白塔寺,[],山东省,370000,济宁市,537,鱼台县,370827,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T01:28:14,116.772249,34.937825,116.7667284877754,34.93858667868147,风景名胜,风景名胜,寺庙道观
B0FFKZLGRS,三迁城南,亚圣路邹城市第一实验室小学东南侧约130米,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜相关;旅游景点,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/20846f8bf77b3b0af5c0fe77ecdc8cd7'}]",2022-07-02T01:28:06,116.975851,35.394388,116.97024778247024,35.39473442408256,风景名胜,风景名胜相关,旅游景点
B0GUVZUD68,牛楼小镇,花海彩田西侧泗河观光路西,山东省,370000,济宁市,537,兖州区,370812,0537-3880088,风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0GUVZUD68/headerImg/content_media_external_images_media_615588_1652823723136_f406cc58.jpg'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0GUVZUD68/headerImg/content_media_external_images_media_615589_1652823723135_93bb8468.jpg'}, {'provider': [], 'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0GUVZUD68/comment/1654421511126_temp_1654421513845_3656df22.jpg'}]",2022-07-02T01:24:39,116.821105,35.507716,116.81558919593104,35.50798775129865,风景名胜,风景名胜,风景名胜
B02190AG9T,崔口村纪念堂,金水街,山东省,370000,济宁市,537,金乡县,370828,[],风景名胜;风景名胜;纪念馆,[],2022-07-02T01:23:15,116.264624,35.07603,116.2591354499172,35.076633372452335,风景名胜,风景名胜,纪念馆
B0FFFGTP2W,兖州清真寺,文庙街文昌阁小区西南侧,山东省,370000,济宁市,537,兖州区,370812,[],风景名胜;风景名胜;回教寺,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/42ad52dec28eda65548c0f763ccd34fd'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a5cc5a3102e78f396d444'}]",2022-07-02T01:22:37,116.822934,35.547738,116.81741731791234,35.5479862932067,风景名胜,风景名胜,回教寺
B0HGSZ3EXG,泗水站站前广场,南外环与中兴路交叉口西南140米,山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;公园广场;城市广场,[],2022-07-02T01:20:34,117.261616,35.636692,117.2557430591321,35.636792913045994,风景名胜,公园广场,城市广场
B021909056,微山湖英烈纪念园,[],山东省,370000,济宁市,537,微山县,370826,[],生活服务;丧葬设施;陵园|风景名胜;风景名胜;风景名胜,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/80b053558ddf05dd5b96fdd1e5954824'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4262b9f63f27bbcfe720778b4c578f78'}]",2022-07-02T01:17:58,117.085529,34.807124,117.07961653386442,34.80783093338806,风景名胜,风景名胜,风景名胜
B0GRRAI7PH,和园,梁五路,山东省,370000,济宁市,537,梁山县,370832,[],风景名胜;公园广场;公园,[],2022-07-02T01:15:03,116.02893,35.792806,116.02318306560176,35.79278022724944,风景名胜,公园广场,公园
B0FFI56MO3,关帝庙,呈祥大道,山东省,370000,济宁市,537,嘉祥县,370829,[],风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/3609f422-8727-4d9b-ac88-22b71701fe7f.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a5578653-7d8d-4408-bbe1-f07ee8427613.jpg'}, {'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/084dbdf9-1f75-4f0d-9e87-c43e5f58f9ac.jpg'}]",2022-07-02T01:07:10,116.388768,35.40953,116.38304934319126,35.40962248419422,风景名胜,风景名胜,寺庙道观
B0FFJQU1L0,云霄寺佛塔,[],山东省,370000,济宁市,537,泗水县,370831,[],风景名胜;风景名胜;寺庙道观,[],2022-07-02T01:03:13,117.254865,35.763292,117.24898374818106,35.7633374945765,风景名胜,风景名胜,寺庙道观
B0FFI888NI,仲浅仲子庙,仲浅村(102省道),山东省,370000,济宁市,537,微山县,370826,[],风景名胜;风景名胜;寺庙道观,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/cf7ac3ad-bf0d-47c0-9eda-9922153118f1.jpg'}]",2022-07-02T01:02:41,116.698136,35.237184,116.69266244220088,35.2376579549664,风景名胜,风景名胜,寺庙道观
B0FFIBIFHW,店子村百姓文化广场,孔子大道北100米,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;城市广场,[],2022-07-02T01:01:36,117.04329,35.55465,117.03739674115256,35.554685542312455,风景名胜,公园广场,城市广场
B0FFKJOFB2,微山湖旅游区红色驿站,微山湖风景名胜区,山东省,370000,济宁市,537,微山县,370826,[],风景名胜;风景名胜相关;旅游景点,[],2022-07-02T01:01:21,117.158595,34.738651,117.15272568721588,34.73948889909142,风景名胜,风景名胜相关,旅游景点
B0FFKV50IC,辛庄文化广场,辛庄小学西南侧约120米,山东省,370000,济宁市,537,曲阜市,370881,[],风景名胜;公园广场;城市广场,[],2022-07-02T00:58:49,117.083524,35.646603,117.07752320256888,35.6465242515182,风景名胜,公园广场,城市广场
B0HB4K5QG1,永胜南村广场,微山湖风景名胜区,山东省,370000,济宁市,537,微山县,370826,[],风景名胜;公园广场;城市广场,[],2022-07-02T00:57:44,117.178957,34.489268,117.17314979321128,34.490355345324694,风景名胜,公园广场,城市广场
B021906652,黄家街教堂,县前街57号,山东省,370000,济宁市,537,任城区,370811,[],风景名胜;风景名胜;教堂,"[{'provider': [], 'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/2fe0891b-afdf-4495-8290-ad6fa7a09add.jpg'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/66018cb9f5bcef40b2d6845620576bcb'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/367184d2bef1e956701e517bb1f97ac5'}]",2022-07-02T00:57:25,116.577647,35.410084,116.57235056298737,35.41052957140027,风景名胜,风景名胜,教堂
B0G34DQ551,安全文化主题公园,北宿大街648号,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;公园广场;公园,[],2022-07-02T00:50:02,116.895014,35.363436,116.889598722866,35.36392359881558,风景名胜,公园广场,公园
B02190AC46,毛泽东红色文献像章艺术博物馆,鑫琦花园北,山东省,370000,济宁市,537,邹城市,370883,[],风景名胜;风景名胜;纪念馆,[],2022-07-02T00:47:57,117.019104,35.427185,117.01331580236489,35.42737586103867,风景名胜,风景名胜,纪念馆
