,id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
0,B0FFLMCNT3,F178(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:14:59,116.603176,35.40822,116.59788414446732,35.408675246825624,室内设施,室内设施,室内设施
1,B0FFLIN7ZX,002(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:12:51,116.589251,35.407249,116.58396137630608,35.40770422339262,室内设施,室内设施,室内设施
2,B0FFLMCNTM,F191(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:11:57,116.603767,35.408349,116.59847480621409,35.40880398829505,室内设施,室内设施,室内设施
3,B0FFM9CFE4,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T20:10:40,116.964231,35.405552,116.95867107945529,35.4059200994764,室内设施,室内设施,室内设施
4,B0FFLIN82J,098(运河城商业摩尔),共青团路17号桥梁城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:09:45,116.589762,35.408309,116.58447238280684,35.40876352883615,室内设施,室内设施,室内设施
5,B0FFLMCNVF,G035(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:08:08,116.604043,35.40872,116.5987506107365,35.40917460566368,室内设施,室内设施,室内设施
6,B0FFLIN7YW,停车位(金马假日酒店),车站西路33号金马假日酒店B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:06:41,116.589282,35.389655,116.58399414427656,35.39012499602789,室内设施,室内设施,室内设施
7,B0FFHW7Z9N,楼梯(贵和购物中心),太白楼中路16号贵和购物中心F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T20:06:30,116.590717,35.405938,116.58542779119152,35.406394802191656,室内设施,室内设施,室内设施
8,B0FFLMCO0Y,G163(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T19:53:30,116.605161,35.408814,116.59986791861904,35.40926818715656,室内设施,室内设施,室内设施
9,B0FFHUOBQ0,E063(万达广场),钟山东路55号万达广场B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T19:36:06,116.603326,35.408259,116.598034059757,35.40871417743892,室内设施,室内设施,室内设施
10,B0FFLMCNXN,G086(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:59:28,116.604265,35.408361,116.59897251641152,35.40881583888609,室内设施,室内设施,室内设施
11,B0FFLIN82X,113(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:57:37,116.589894,35.407456,116.58460449490212,35.40791127974026,室内设施,室内设施,室内设施
12,B0FFLMCNXF,G080(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:57:19,116.60438,35.408424,116.59908744158125,35.40887875310311,室内设施,室内设施,室内设施
13,B0FFLIN8DL,017(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:56:57,116.590518,35.408532,116.58522850010652,35.40898659298571,室内设施,室内设施,室内设施
14,B0FFLKPY5E,290(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:56:53,116.608954,35.431118,116.60365587738325,35.43155252943913,室内设施,室内设施,室内设施
15,B0FFLKPY0R,123(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:56:53,116.609004,35.43173,116.60370577402551,35.432164017027475,室内设施,室内设施,室内设施
16,B0FFLIN8NZ,354(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T18:56:16,116.589913,35.407438,116.58462350046632,35.40789330108777,室内设施,室内设施,室内设施
17,B0FFHUOBW5,扶梯(万达广场),太白东路55号万达广场5F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T16:42:18,116.604218,35.408213,116.59892555903735,35.40866797486398,室内设施,室内设施,室内设施
18,B0FFHWVI8C,楼梯(居然之家),火炬路与红星东路交汇处西南角居然之家F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T16:41:57,116.62302,35.414267,116.61770692956252,35.414704470747864,室内设施,室内设施,室内设施
19,B0FFHUOBOZ,E038(万达广场),太白东路55号万达广场B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T16:23:46,116.60315,35.408824,116.5978580978557,35.40927875396504,室内设施,室内设施,室内设施
20,B0FFLIN8M6,294(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T15:13:44,116.589401,35.407575,116.58411137825522,35.40803000829519,室内设施,室内设施,室内设施
21,B0FFM9C4YW,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T15:03:12,116.964233,35.405457,116.9586730820262,35.40582517333203,室内设施,室内设施,室内设施
22,B0FFM9CFE3,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T15:02:57,116.964151,35.405405,116.95859138643048,35.405773423431505,室内设施,室内设施,室内设施
23,B0FFLMCNVZ,G047(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T15:00:00,116.604523,35.408707,116.59923032705083,35.40916147653147,室内设施,室内设施,室内设施
24,B0FFLMCNWE,G056(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:58:46,116.604048,35.408656,116.59875561424164,35.40911065713912,室内设施,室内设施,室内设施
25,B0FFLIN84R,174(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:58:12,116.589957,35.407614,116.58466749148116,35.40806917027511,室内设施,室内设施,室内设施
26,B0FFLMCNPO,F088(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:54:08,116.603527,35.40866,116.598234909429,35.40911479471563,室内设施,室内设施,室内设施
27,B0FFLIN8NR,347(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:53:56,116.590131,35.407432,116.58484154277777,35.40788737886204,室内设施,室内设施,室内设施
28,B0FFM9C7VG,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T14:53:40,116.963652,35.405743,116.95809416592805,35.40611239778181,室内设施,室内设施,室内设施
29,B0FFLIMI00,A-033(银座商城微山店),建设工程路与镇中街交汇处银座商城(微山店)B1层,山东省,370000,济宁市,537,微山县,370826,[],室内设施;室内设施;室内设施,[],2022-06-01T14:48:03,117.127253,34.818147,117.12133332869249,34.81885571948813,室内设施,室内设施,室内设施
30,B0FFLIMHZK,A-016(银座商城微山店),建设路与镇中街交汇处银座商城(微山店)B1层,山东省,370000,济宁市,537,微山县,370826,[],室内设施;室内设施;室内设施,[],2022-06-01T14:44:04,117.127867,34.819099,117.12194775126174,34.81980741102697,室内设施,室内设施,室内设施
31,B0FFLIN8CK,447(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:35:49,116.590799,35.408551,116.58550954189782,35.40900566310409,室内设施,室内设施,室内设施
32,B0FFLIN8IE,175(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:35:44,116.589153,35.408015,116.58386327633843,35.40846955311686,室内设施,室内设施,室内设施
33,B0FFLIN8F8,074(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:35:43,116.58918,35.408216,116.58389026268374,35.40867039694774,室内设施,室内设施,室内设施
34,B0FFHUOBVQ,楼梯(万达广场),太白东路55号万达广场3F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:31:17,116.604065,35.408427,116.59877262729084,35.40888184160931,室内设施,室内设施,室内设施
35,B0FFL9N0M2,客梯(万达广场),太白东路55号万达广场5F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:26:27,116.603919,35.408411,116.59862671331727,35.408865895581364,室内设施,室内设施,室内设施
36,B0FFLIN84Z,181(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:25:46,116.589642,35.407601,116.58435242856268,35.40805607268343,室内设施,室内设施,室内设施
37,B0FFLIN86D,230(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:22:31,116.589891,35.407897,116.58460145015697,35.40835191377718,室内设施,室内设施,室内设施
38,B0FFLMCNQP,F115(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:19:24,116.603381,35.408519,116.59808900378596,35.40897394864992,室内设施,室内设施,室内设施
39,B0FFLMCNXT,G091(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:17:54,116.603939,35.408244,116.5986467185467,35.4086990281179,室内设施,室内设施,室内设施
40,B0FFLIN8SR,楼梯(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:17:19,116.591072,35.408255,116.5857826097262,35.408709987773285,室内设施,室内设施,室内设施
41,B0FFLIN86B,228(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:17:18,116.589957,35.407902,116.58466746264892,35.40835693197387,室内设施,室内设施,室内设施
42,B0FFLKPY3E,226(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:17:16,116.609371,35.430992,116.60407253607448,35.43142642391822,室内设施,室内设施,室内设施
43,B0FFHUOBVT,楼梯(万达广场),太白东路55号万达广场3F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:14:33,116.604699,35.408299,116.59940626035966,35.4087537600234,室内设施,室内设施,室内设施
44,B0FFLIMHZU,A-011(银座商城微山店),建设路与镇中街交汇处银座商城(微山店)B1层,山东省,370000,济宁市,537,微山县,370826,[],室内设施;室内设施;室内设施,[],2022-06-01T14:13:51,117.127892,34.819196,117.12197276257209,34.81990433722877,室内设施,室内设施,室内设施
45,B0FFI78YXD,楼梯(贵和购物中心),建设东路399号贵和购物中心F1层,山东省,370000,济宁市,537,兖州区,370812,[],室内设施;室内设施;室内设施,[],2022-06-01T14:12:01,116.814941,35.556315,116.80940933338678,35.55654306763564,室内设施,室内设施,室内设施
46,B0FFHWVI7Q,扶梯(居然之家),火炬路与红星东路交汇处西南角居然之家F4层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T14:01:23,116.622246,35.415034,116.61693400801434,35.41547162103188,室内设施,室内设施,室内设施
47,B0FFHUOBVG,楼梯(万达广场),太白东路55号万达广场2F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T13:59:13,116.603568,35.408832,116.5982758694648,35.409286641938465,室内设施,室内设施,室内设施
48,B0FFHYJ481,扶梯(银座商城邹城店A座),东滩路1869号银座商城邹城店A座F1层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T13:52:35,116.971405,35.408326,116.96581779761128,35.408673019337066,室内设施,室内设施,室内设施
49,B0FFHUOBPS,E065(万达广场),太白东路55号克特广场B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T13:36:19,116.604897,35.408244,116.59960414290184,35.40869874349345,室内设施,室内设施,室内设施
50,B0I679PG3V,停车位(诚信购物中心),文峰路与奎星路交汇处西南角诚信购物中心B1层,山东省,370000,济宁市,537,金乡县,370828,[],室内设施;室内设施;室内设施,[],2022-06-01T12:35:51,116.315826,35.069963,116.31026747297092,35.07050508928483,室内设施,室内设施,室内设施
51,B0FFM9CDUO,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T12:21:19,116.964329,35.405334,116.95876874445727,35.40570203304215,室内设施,室内设施,室内设施
52,B0FFLMCNOX,F069(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T12:04:39,116.602577,35.408623,116.59728541476592,35.409078052442865,室内设施,室内设施,室内设施
53,B0FFLMCO1Q,G178(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:58:02,116.60499,35.408583,116.59969705046974,35.409037433573,室内设施,室内设施,室内设施
54,B0FFLKPY3R,236(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:57:53,116.60937,35.431238,116.6040715122575,35.43167222813562,室内设施,室内设施,室内设施
55,B0FFLIN8LK,271(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:56:25,116.590275,35.40761,116.58498555104184,35.40806527844852,室内设施,室内设施,室内设施
56,B0FFLIN88O,311(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:56:07,116.589421,35.408164,116.58413132380409,35.40861852824701,室内设施,室内设施,室内设施
57,B0FFLMCNUN,G010(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:54:12,116.604098,35.408971,116.59880555356122,35.40942538278327,室内设施,室内设施,室内设施
58,B0FFLKPXZO,092(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:53:36,116.609092,35.431775,116.60379369533324,35.43220893808225,室内设施,室内设施,室内设施
59,B0FFLKPY5X,307(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:51:15,116.608867,35.431037,116.60356895822876,35.431471636171885,室内设施,室内设施,室内设施
60,B0FFLIN8DG,013(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:50:44,116.590634,35.408535,116.58534451838192,35.40898962636344,室内设施,室内设施,室内设施
61,B0FFLMCNYB,G102(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:50:17,116.604295,35.408236,116.59900251112528,35.40869093349421,室内设施,室内设施,室内设施
62,B0FFLMCNP5,F075(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:50:16,116.602778,35.408627,116.59748631226502,35.40908200428859,室内设施,室内设施,室内设施
63,B0FFLIN8JF,208(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:48:53,116.590048,35.407729,116.5847584974797,35.40818410557932,室内设施,室内设施,室内设施
64,B0FFLIN8AH,366(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:44:03,116.589765,35.408327,116.5844753816225,35.40878151499169,室内设施,室内设施,室内设施
65,B0FFLMCO9R,扶梯(万达广场),太白东路55号万达广场1F层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:41:53,116.60419,35.408085,116.5988975883651,35.408540088780455,室内设施,室内设施,室内设施
66,B0FFLMCNY5,G099(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:41:08,116.604196,35.408251,116.59890356820416,35.40870594978366,室内设施,室内设施,室内设施
67,B0FFLIN8KG,241(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:39:48,116.589336,35.407625,116.58404635841836,35.40807994329669,室内设施,室内设施,室内设施
68,B0FFLIN8FQ,090(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:39:24,116.589861,35.40822,116.58457141183352,35.40867463642111,室内设施,室内设施,室内设施
69,B0FFLIN85D,195(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:39:23,116.589217,35.407599,116.58392733325115,35.408053921085475,室内设施,室内设施,室内设施
70,B0FFM9C6IE,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T11:31:39,116.964446,35.404999,116.9588853518487,35.405367015573866,室内设施,室内设施,室内设施
71,B0FFHUOBPA,E043(万达广场),太白东路55号克特广场B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:31:39,116.603858,35.408226,116.598565766784,35.40868106528583,室内设施,室内设施,室内设施
72,B0FFLKPY4W,276(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:30:42,116.609029,35.430932,116.60373083303796,35.431366641331586,室内设施,室内设施,室内设施
73,B0FFLKPY1E,170(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:27:39,116.609114,35.431609,116.60381569337804,35.43204305959401,室内设施,室内设施,室内设施
74,B0FFLMCNW5,G049(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T11:25:51,116.604272,35.408661,116.59897948221082,35.40911558889877,室内设施,室内设施,室内设施
75,B0FFM9CGSV,停车位(龙贵购物广场邹城店),太平西路769号龙贵购物广场(邹城店)B2层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T11:24:05,116.963961,35.405475,116.9584020710938,35.4058438439817,室内设施,室内设施,室内设施
76,B0FFHYJ46S,收银台(银座商城邹城店A座),东滩路1869号银座商城邹城店A座F1层,山东省,370000,济宁市,537,邹城市,370883,[],室内设施;室内设施;室内设施,[],2022-06-01T11:20:39,116.970869,35.408796,116.96528381909742,35.40914407769945,室内设施,室内设施,室内设施
77,B0FFHUOBT5,E160(万达广场),太白东路55号万达广场B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T10:55:39,116.60489,35.408061,116.59959716561578,35.408515897046456,室内设施,室内设施,室内设施
78,B0IG69GL5S,G115(万达广场),太白东路55号克特广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T10:21:07,116.60576,35.407692,116.60046663804356,35.40814691059388,室内设施,室内设施,室内设施
79,B0I62RFTP3,111(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T10:12:56,116.609319,35.431728,116.60402050686896,35.43216186297198,室内设施,室内设施,室内设施
80,B0FFLIN8L6,263(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:27:07,116.590038,35.407621,116.58474850639024,35.40807619162315,室内设施,室内设施,室内设施
81,B0FFLMCNN4,F019(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:23:15,116.603758,35.40898,116.59846574810533,35.40943446931544,室内设施,室内设施,室内设施
82,B0FFLKPY3O,233(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:13:42,116.609346,35.431138,116.60404754290002,35.431572319968055,室内设施,室内设施,室内设施
83,B0FFLKPXX5,007(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:12:27,116.609158,35.432231,116.60385959369668,35.43266454224014,室内设施,室内设施,室内设施
84,B0FFLMCNSR,F173(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:12:10,116.603004,35.408216,116.59771223604112,35.40867129154,室内设施,室内设施,室内设施
85,B0FFLKPY9M,扶梯(红星美凯龙),金宇路99号红星美凯龙F4层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:07:11,116.609098,35.430983,116.60379976970552,35.43141756680891,室内设施,室内设施,室内设施
86,B0FFLIN8HU,157(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T09:06:15,116.5898,35.408014,116.58451042012724,35.40846878588295,室内设施,室内设施,室内设施
87,B0FFLIN8NL,343(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:57:11,116.590246,35.407437,116.58495656320191,35.40789241227067,室内设施,室内设施,室内设施
88,B0FFLIN82N,104(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:56:19,116.590171,35.40746,116.58488154733732,35.40791536881038,室内设施,室内设施,室内设施
89,B0FFLIN7YN,停车位(金马假日酒店),车站西路33号金马假日酒店B1层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:54:03,116.589045,35.389473,116.5837571056739,35.38994306241979,室内设施,室内设施,室内设施
90,B0FFLIN84E,163(运河城商业摩尔),共青团路17号运河城商业摩尔B3层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:52:06,116.59029,35.40756,116.58500055869727,35.408015324665335,室内设施,室内设施,室内设施
91,B0FFLIN8NM,342(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:51:50,116.590273,35.407427,116.5849835690078,35.40788242927862,室内设施,室内设施,室内设施
92,B0FFLIN8GX,126(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:47:58,116.58918,35.408164,116.58389026788971,35.40861843994622,室内设施,室内设施,室内设施
93,B0FFHW7Z9G,扶梯(贵和购物中心),太白楼中路16号贵和购物中心F4层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:47:05,116.590635,35.406678,116.58534570444417,35.407134163569104,室内设施,室内设施,室内设施
94,B0FFLIN8TZ,停车位(银座商城兖州店),龙桥路与建设路交汇处银座商城(兖州店)B1层,山东省,370000,济宁市,537,兖州区,370812,[],室内设施;室内设施;室内设施,[],2022-06-01T08:46:40,116.816086,35.555149,116.81055643915457,35.55537988839188,室内设施,室内设施,室内设施
95,B0FFLMCNQO,F113(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:46:23,116.603416,35.408477,116.59812398886224,35.40893197447809,室内设施,室内设施,室内设施
96,B0FFLMCO0W,G161(万达广场),太白东路55号万达广场B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:45:59,116.605047,35.408845,116.59975398815912,35.40929919871567,室内设施,室内设施,室内设施
97,B0FFLIMI3A,55号(诚信购物中心),文峰路与奎星路交汇处西南角诚信购物外围B1层,山东省,370000,济宁市,537,金乡县,370828,[],室内设施;室内设施;室内设施,[],2022-06-01T08:45:16,116.316204,35.069031,116.31064478957664,35.06957342103792,室内设施,室内设施,室内设施
98,B0FFLIN8FR,089(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:44:38,116.589827,35.40822,116.5845374049871,35.408674624794095,室内设施,室内设施,室内设施
99,B0FFLIN8HE,141(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:43:56,116.589491,35.408067,116.58420134914188,35.408521633623046,室内设施,室内设施,室内设施
100,B0FFLKPY73,349(红星美凯龙),金宇路99号红星美凯龙F5层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:42:39,116.608871,35.430837,116.60357297495462,35.43127179387002,室内设施,室内设施,室内设施
101,B0FFLIN8IV,191(运河城商业摩尔),共青团路17号运河城商业摩尔B2层,山东省,370000,济宁市,537,任城区,370811,[],室内设施;室内设施;室内设施,[],2022-06-01T08:41:21,116.589612,35.407908,116.58432239142026,35.40836280810807,室内设施,室内设施,室内设施
